user ID,Name,Age,Gender,Academic Background,Field of Study,Skills,Industry Interest,Job Type Interest,Location Interest,Salary Expectation (in USD),desired company
968053,Emerie,35,Female,Associate's degree,Architecture,"AutoCAD, SketchUp, Adobe Photoshop",Health care,Part-time," Sao Paulo, Brazil",80000, Dropbox Inc
983992,Mykah,45,Male,Bachelor's Degree ,Accounting,"Tax Preparation, Financial Reporting, Excel",Finance,Full-time," Yucatan, Mexico",45000, Slack Technologies Inc
966570,Danika,27,Female,Master's Degree ,IT,"Network Security, Troubleshooting, Linux",healthcare,Freelance," Eastern Cape, South Africa",55000, Atlassian Corporation Plc
981280,Yurem,20,Male,Bachelor's Degree ,Marketing,"Market Research, Strategic Planning",Technology,Full-time," Hubei, China",35000, Twilio Inc
978759,Emani,31,Female,Master's Degree ,Computer Science,"excel, Python, Data Structures",Agriculture,Full-time," Lombardy, Italy",75000, MongoDB Inc
960350,Devante,48,Male,Bachelor's Degree ,Computer Science,"power bi, Python, Data Structures",Energy,Internship," Ogun, Nigeria",45000, Cloudera Inc
993585,Maritza,22,Female,Bachelor's Degree ,Computer Science,"Rstudio, Python, Data Structures",Retail,Freelance," Odisha, India",40000, Snowflake Inc
969608,Jakobe,35,Male,Master's Degree ,Computer Science,"Rstudio, Python, Data Structures",Technology,Full-time," Canterbury, New Zealand",35000, Splunk Inc
976371,Taliyah,22,Female,Bachelor's degree,Computer Science,"Rstudio, Python, Data Structures",Transportation,Full-time," Paris, France",30000, Nutanix Inc
671723,Koltyn,23,Female,Master's Degree ,Industrial Engineering,Process design and optimization Lean manufacturing Quality control,Marketing,Contract," London, United Kingdom",65000, Red Hat Inc
995271,Alannah,24,Female,master's degree,Psychology,Cognitive behavioral therapy Psychometric testing Research design and analysis,Media,Full-time," Berlin, Germany",85000, ServiceNow Inc
871890,Cruzito,0,Male,Master's Degree ,Environmental Science,Data analysis and interpretation Ecosystem modeling Climate change adaptation planning,Consulting,Full-time," Madrid, Spain",30000, VMware Inc
962722,Marlen,23,Male,master's degree,Computer Science,Algorithm design and analysis Object-oriented programming Database management,Technology,Contract," Rome, Italy",45000, Dell Technologies Inc
982611,Bently,38,Male,Master's Degree ,Journalism,Investigative reporting Multimedia storytelling Data journalism,Technology,Full-time," Moscow, Russia",70000, Hewlett Packard Enterprise Co
963860,Charley,27,Female,"master""s degree",Mechanical Engineering,Material science CAD modeling and simulation Robotics,Technology,Full-time," Amsterdam, Netherlands",75000, Lenovo Group Limited
916295,Lennie,22,Male,Bachelor's degree,Business Administration,Financial analysis and forecasting Strategic planning Project management,Technology,Full-time," Vienna, Austria",80000, Nokia Corporation
990304,Kameron,27,Male,Master's degree,Biology,Genetic analysis and manipulation Microscopy and imaging techniques Field research and data collection,Technology,Contract," Athens, Greece",40000, Ericsson
959272,Gracelynn,31,Female," bachelor""s degree",Graphic Design,Typography and layout design Branding and identity design User experience design,technology,Part-time," Lisbon, Portugal",60000, Broadcom Inc
991047,Karim,0,Male,Associate's degree,Political Science,Comparative politics international relations Political theory,healthcare,Full-time," Copenhagen, Denmark",20000, Qualcomm Inc
997946,Avah,28,Female,Bachelor's degree,Anthropology,Ethnographic field methods Cultural analysis and interpretation Linguistic anthropology,Construction,Freelance," Brussels, Belgium",50000, Micron Technology Inc
981790,Jaron,31,Female,Master's degree,physcics ,Quantum mechanics Mathematical modeling and simulation Experimental design and data analysis,Technology,Full-time," Helsinki, Finland",90000, Texas Instruments Incorporated
974697,Lilli,25,male,Bachelor's degree,education,Curriculum design and evaluation Classroom management and instruction Educational psychology and assessment,media,Full-time," Oslo, Norway",90000, Applied Materials Inc
979528,Aydan,22,female,Master's degree,marketing,Market research and analysis Brand management Digital marketing and advertising,construction,Internship," Stockholm, Sweden",120000, Lam Research Corporation
989566,Anabelle,18,female,Bachelor's degree,Linguistics,Phonetics and phonology Semantics and pragmatics Language acquisition and development,fintech,Freelance," Zurich, Switzerland",110000, ASML Holding NV
968868,Rian,26,male,Associate's degree,Architecture,Architectural drafting and design Building materials and construction techniques Sustainable design and green building,healthcare,Part-time," Warsaw, Poland",100000, Sony Corporation
955343,Nalani,45,female,Bachelor's degree,chemistry,Chemical synthesis and analysis Spectroscopy and analytical techniques Biochemistry and molecular biology,Technology,Full-time," Budapest, Hungary",130000, Canon Inc
355289,Eshaan,31,,Associate's degree,social work ,Case management and client assessment Crisis intervention and counseling Policy analysis and advocacy,media,Full-time," Dubrovnik, Croatia",150000, Fujifilm Holdings Corporation
966390,Jolene,50,,Master's degree,music,Music theory and composition Performance technique and interpretation Music technology and production,healthcare,Contract," Reykjavik, Iceland",65000," Ricoh Company, Ltd"
976098,Giuseppe,46,,Bachelor's degree,history,Historical research and interpretation Archival research and documentation Oral history interviewing and analysis,Technology,Full-time," Edinburgh, United Kingdom",85000, Seiko Epson Corporation
976987,Maren,40,,Bachelor's degree,economics,Micro and macroeconomic analysis Econometrics and statistical analysis Game theory and decision-making,education,Full-time," Dublin, Ireland",30000, Acer Inc
986992,Kasey,24,,Master's degree,theather,Acting technique and performance Stagecraft and production design Dramaturgy and playwriting,media,Contract," Prague, Czech Republic",45000, Lenovo Group Limited
978639,Armando,27,," bachelor""s degree",Public Health,Epidemiological research and analysis Health policy and management Community health promotion and education,education,Part-time," Tallinn, Estonia",70000," Hon Hai Precision Industry Co, Ltd"
963315,Yara,21,Male+D43B100D2:D68,Associate's degree,Philosophy,Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy,Construction,Full-time," Riga, Latvia",75000, Toshiba Corporation
997326,Enoch,30,Female,Bachelor's degree,Criminal Justice,"Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy
Criminal Justice",Manufacturing,Freelance," Vilnius, Lithuania",80000, Panasonic Corporation
986834,Taniyah,51,Male,Bachelor's degree,art history ,Art criticism and theory Museum studies and curation Visual culture and media studies,media ,Full-time," Sofia, Bulgaria",40000, LG Electronics Inc
983655,Khyree,39,Female,Master's degree,Mathematics,Calculus and advanced algebra Geometry and topology Probability and statistics,media ,Contract," Bucharest, Romania",60000," Samsung Electronics Co, Ltd"
993159,Emmalynn,33,Male," bachelor""s degree",sociology ,Social research methods Cultural analysis and interpretation Social inequality and stratification,media,Part-time," Belgrade, Serbia",20000, SK Hynix Inc
960062,Samson,33,Female,Bachelor's degree,public relation,"
Media relations and communication Crisis management and reputation repair Event planning and coordination",fintech,Freelance," Sarajevo, Bosnia and Herzegovina",65000, Micron Technology Inc
992778,Raya,32,Male,Master's degree,Philosophy,Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy,media,Full-time," Bratislava, Slovakia",50000, Broadcom Inc
977718,Kaia,35,Female,Master's degree,Aerospace Engineering,Aerodynamics and fluid mechanics Materials science and engineering Control systems and instrumentation,education,Full-time," Ljubljana, Slovenia",90000, QUALCOMM Incorporated
842190,Ean,27,Male,Bachelor's degree,Communication Studies,Interpersonal communication and relationships Mass media and communication technology Organizational communication and management,media,Contract," Zagreb, Croatia",100000, Nvidia Corporation
961115,Karla,25,Female,Bachelor's degree,English Literature,Literary analysis and interpretation Creative writing and composition Rhetoric and composition theory,media,Part-time," Marseille, France",65000, Advanced Micro Devices Inc
997107,Jase,0,Female,Master's degree,Computer Science,"Java, Python, Data Structures",media,Full-time," Lyon, France",85000, Intel Corporation
989615,Aislyn,23,Male,Bachelor's degree,Business,"Finance, Accounting, Microsoft Excel",education,Freelance," Munich, Germany",30000, Apple Inc
993343,Kristian,28,Female,Bachelor's degree,N/A,"Sales, Customer Service, Communication",media ,Full-time," Hamburg, Germany",45000, Microsoft Corporation
967169,Makena,21,Male,Bachelor's degree,Nursing,"Patient Care, Medical Terminology",media,Full-time," Cologne, Germany",70000, Alphabet Inc
952615,Tiago,20,Male,Master's degree,Marketing,"Digital Marketing, Social Media",media,Internship," Frankfurt, Germany",75000," Facebook, Inc"
356899,Yaritza,34,Female,Bachelor's degree,Public Health,"Epidemiology, Biostatistics, Data Analysis",Manufacturing,Freelance," Dresden, Germany",85000, Tencent Holdings Limited
995524,Devlin,23,Male,Master's degree,Mechanical Eng.,"AutoCAD, MATLAB, Robotics",media,Part-time," Salzburg, Austria",25000, Alibaba Group Holding Limited
964532,Yamileth,22,Female,Bachelor's degree,Computer Science,"C++, Java, Web Development",education,Full-time," Krakow, Poland",55000," Baidu, Inc"
964149,Kaison,26,Male,Bachelor's degree,Architecture,"AutoCAD, SketchUp, Adobe Photoshop",Industry Interest,Full-time," Gdansk, Poland",65000," Twitter, Inc"
846401,Harleigh,18,Male,Master's degree,Culinary Arts,"Cooking, Food Safety, Kitchen Management",Technology,Contract," Valencia, Spain",55000, Snap Inc
961438,Zephyr,29,Female,Bachelor's degree,Accounting,"Tax Preparation, Financial Reporting, Excel",Finance,Full-time," Malaga, Spain",35000," Pinterest, Inc"
993343,Kaily,30,Male,Master's degree,IT,"Network Security, Troubleshooting, Linux",Retail,Contract," Porto, Portugal",45000," Dropbox, Inc"
967169,Yurem,26,Female,Associate's degree,Marketing,"Market Research, Strategic Planning",Healthcare,Part-time," Krakow, Poland",80000," DocuSign, Inc"
952615,Adalind,36,Male,Bachelor's Degree ,Environmental Sc.,"GIS, Environmental Sampling, Data Analysis",Marketing,Full-time," Saint Petersburg, Russia",45000," Okta, Inc"
356899,Tyreese,25,Female,Master's Degree ,Computer Science,"Java, Python, Data Structures",Healthcare,Freelance," Geneva, Switzerland",55000, Twilio Inc
995524,Kenedy,45,Male,Bachelor's Degree ,Business,"Finance, Accounting, Microsoft Excel",Engineering,Full-time, Monaco,35000," Zoom Video Communications, Inc"
964532,Mykah,32,Female,Master's Degree ,N/A,"Sales, Customer Service, Communication",Technology,Full-time," New York City, USA",75000, Atlassian Corporation Plc
964149,Camron,52,Male,Bachelor's Degree ,Nursing,"Patient Care, Medical Terminology",Architecture,Internship," Los Angeles, USA",45000," Square, Inc"
846401,Kristal,20,Female,Bachelor's Degree ,Marketing,"Digital Marketing, Social Media",Hospitality,Freelance," Chicago, USA",40000," Etsy, Inc"
961438,Kamren,30,Male,Master's Degree ,Engineering,"MATLAB, SolidWorks, CAD",Finance,Full-time," Toronto, Canada",35000," PayPal Holdings, Inc"
958380,Azul,26,Female,Bachelor's degree,Psychology,"Counseling, Psychotherapy",Technology,Full-time," Montreal, Canada",30000, Visa Inc
960886,Layton,0,Male,Master's Degree ,N/A,"Hospitality, Cooking, Time Management",Marketing,Contract," Vancouver, Canada",65000, Mastercard Incorporated
960754,Lenny,24,Female,master's degree,Graphic Design,"Adobe Photoshop, Illustrator",Environmental Sc.,Full-time," Mexico City, Mexico",85000, American Express Company
978534,Adan,0,Male,Master's Degree ,Education,"Curriculum Design, Teaching",Technology,Full-time," Miami, USA",30000," Expedia Group, Inc"
989466,Elyana,30,Female,master's degree,Marketing,"Marketing Analytics, Market Research, Advertising",Finance,Contract," San Francisco, USA",45000, Booking Holdings Inc
988939,Haiden,31,Male,Master's Degree ,Mechanical Engineering,"CAD, FEA, Design for Manufacturing",Retail,Full-time," Washington DC, USA",70000," Tripadvisor, Inc"
972695,Emalyn,29,Female,"master""s degree",Psychology,"Counseling, Research Methods, Communication",Healthcare,Full-time," Boston, USA",75000," Uber Technologies, Inc"
961941,Kamar,22,Female,Bachelor's degree,Finance,"Financial Analysis, Investment Management",Marketing,Full-time," Seattle, USA",80000," Lyft, Inc"
991992,Yaretzi,26,Female,Master's degree,Journalism,"Writing, Editing, Social Media Management",Engineering,Contract," Austin, USA",40000," Airbnb, Inc"
998238,Zaidyn,22,Male," bachelor""s degree",Civil Engineering,"AutoCAD, Construction Management, Project Planning",Healthcare,Part-time," Houston, USA",60000, Dell Technologies Inc
969996,Layan,48,Male,Associate's degree,Biology,"Lab Techniques, Research Methodology, Data Analysis",Hospitality,Full-time," Dallas, USA",20000, Hewlett Packard Enterprise Company
972317,Eithan,32,Male,Bachelor's degree,Economics,"Econometrics, Microeconomics, Statistical Analysis",Creative,Freelance," San Diego, USA",50000, Lenovo Group Limited
980374,Karyme,38,Female,Master's degree,Education,"Curriculum Design, Teaching, Classroom Management",Education,Full-time," Phoenix, USA",90000, Nokia Corporation
992011,Jordi,26,Male,Bachelor's degree,Public Health,"Epidemiology, Biostatistics, Health Policy",Marketing,Full-time," Atlanta, USA",90000, Ericsson
962986,Adia,22,Male,Master's degree,Graphic Design,"Adobe Creative Suite, Illustration, Typography",Manufacturing,Internship," Denver, USA",120000," Huawei Technologies Co, Ltd"
960888,Krew,33,Female,Bachelor's degree,Environmental Science,"GIS, Fieldwork, Environmental Policy",Healthcare,Freelance," Nashville, USA",110000, ZTE Corporation
960410,Giselle,30,Male,Associate's degree,International Business,"Cross-cultural Communication, Global Marketing",Finance,Part-time," Portland, USA",100000, Xiaomi Corporation
983553,Marlon,34,Female,Bachelor's degree,Computer Science,"Java, Python, Data Structures",Media,Full-time," Calgary, Canada",130000, Sony Corporation
964213,Kaitlynn,46,Female,Associate's degree,Business,"Finance, Accounting, Microsoft Excel",Construction,Full-time," Ottawa, Canada",150000, Panasonic Corporation
982268,Ethen,31,male,Master's degree,health,"medicals, Customer Service, Communication",Science,Contract," Quebec City, Canada",90000, Fujifilm Holdings Corporation
970012,Ailani,27,female,Bachelor's degree,Nursing,"Patient Care, Medical Terminology",Consulting,Full-time," Guadalajara, Mexico",120000, Canon Inc
922715,Mycah,30,female,Bachelor's degree,Marketing,"Digital Marketing, Social Media",Education,Full-time," Cancun, Mexico",110000, Nikon Corporation
811334,Kileigh,33,male,Master's degree,Public Health,"Epidemiology, Biostatistics, Data Analysis",Healthcare,Contract," Tijuana, Mexico",100000," GoPro, Inc"
991096,Emelie,26,female," bachelor""s degree",Mechanical Eng.,"AutoCAD, MATLAB, Robotics",Design,Part-time," Edmonton, Canada",130000, Garmin Ltd
962247,Teagan,21,,Associate's degree,Computer Science,"C++, Java, Web Development",Environment,Full-time," Winnipeg, Canada",150000," Fitbit, Inc"
821068,Keyon,33,,Bachelor's degree,Architecture,"AutoCAD, SketchUp, Adobe Photoshop",Business,Freelance," Anchorage, USA",100000," Sonos, Inc"
964306,Nylah,21,,Bachelor's degree,Accounting,"Tax Preparation, Financial Reporting, Excel",Health care,Full-time," Honolulu, USA",65000, Bose Corporation
978414,Kaelin,25,,Master's degree,IT,"Network Security, Troubleshooting, Linux",Finance,Contract," Tampa, USA",85000, Sennheiser Electronic GmbH & Co KG
958548,Anais,44,," bachelor""s degree",Marketing,"Market Research, Strategic Planning",healthcare,Part-time," Charlotte, USA",30000, Ultimate Ears
983274,Dior,34,,Bachelor's degree,Computer Science,"excel, Python, Data Structures",Technology,Freelance," Philadelphia, USA",45000," Harman International Industries, Incorporated"
961170,Koa,34,Male+D43B100D2:D69,Master's degree,Computer Science,"power bi, Python, Data Structures",Agriculture,Full-time," Las Vegas, USA",70000, Pioneer Corporation
957941,Adison,23,Female,Master's degree,Computer Science,"Rstudio, Python, Data Structures",Energy,Full-time," Salt Lake City, USA",75000, Continental AG
921209,Taniya,34,Male,Bachelor's degree,Computer Science,"Rstudio, Python, Data Structures",Retail,Contract," San Antonio, USA",85000, Bosch
20681,Brecken,21,Female,Bachelor's degree,Computer Science,"Rstudio, Python, Data Structures",Technology,Part-time," Indianapolis, USA",25000, Siemens AG
968494,Alonna,36,Male,Master's degree,Industrial Engineering,Process design and optimization Lean manufacturing Quality control,Transportation,Full-time," Kansas City, USA",55000, General Electric Company
977981,Eoin,38,Female,Bachelor's degree,Psychology,Cognitive behavioral therapy Psychometric testing Research design and analysis,Marketing,Freelance," Columbus, USA",65000, Honeywell International Inc
975918,Kyndal,36,Male,Bachelor's degree,Environmental Science,Data analysis and interpretation Ecosystem modeling Climate change adaptation planning,Media,Full-time," Louisville, USA",55000, M Company
779187,Mireya,38,Female,Bachelor's degree,Computer Science,Algorithm design and analysis Object-oriented programming Database management,Consulting,Full-time," Memphis, USA",35000, Johnson Controls International plc
992289,Camdyn,32,Male,Master's degree,Journalism,Investigative reporting Multimedia storytelling Data journalism,Technology,Internship," New Orleans, USA",45000, Carrier Global Corporation
997869,Kaisen,30,Female,Bachelor's degree,Mechanical Engineering,Material science CAD modeling and simulation Robotics,Technology,Freelance," Oklahoma City, USA",80000, United Technologies Corporation
980098,Emillio,42,Female,Master's degree,Business Administration,Financial analysis and forecasting Strategic planning Project management,Technology,Part-time," Omaha, USA",45000, Caterpillar Inc
971630,Kaysen,35,Male,Bachelor's degree,Biology,Genetic analysis and manipulation Microscopy and imaging techniques Field research and data collection,Technology,Full-time," Pittsburgh, USA",55000, Deere & Company
641071,Anneliese,20,Female,Bachelor's degree,Graphic Design,Typography and layout design Branding and identity design User experience design,Technology,Full-time," Raleigh, USA",35000, Komatsu Ltd
985875,Javon,54,Male,Master's degree,Political Science,Comparative politics international relations Political theory,technology,Contract," Sacramento, USA",75000, Volvo Group
977725,Samiyah,27,Male,Bachelor's degree,Anthropology,Ethnographic field methods Cultural analysis and interpretation Linguistic anthropology,healthcare,Full-time," San Jose, USA",45000, General Motors Company
983505,Keilani,36,Female,Master's degree,physcics ,Quantum mechanics Mathematical modeling and simulation Experimental design and data analysis,Construction,Contract," St Louis, USA",40000, Ford Motor Company
983204,Aaden,38,Male,Associate's degree,education,Curriculum design and evaluation Classroom management and instruction Educational psychology and assessment,Technology,Part-time,,35000, Fiat Chrysler Automobiles NV
980371,Melani,32,Female,Bachelor's Degree ,marketing,Market research and analysis Brand management Digital marketing and advertising,media,Full-time,New York,30000," Tesla, Inc"
967620,Joziah,30,Male,Master's Degree ,Linguistics,Phonetics and phonology Semantics and pragmatics Language acquisition and development,construction,Freelance,London,65000, Toyota Motor Corporation
998302,Kady,42,Male,Bachelor's Degree ,Architecture,Architectural drafting and design Building materials and construction techniques Sustainable design and green building,fintech,Full-time,Chicago,85000," Honda Motor Co, Ltd"
987217,Eilish,35,Female,Master's Degree ,chemistry,Chemical synthesis and analysis Spectroscopy and analytical techniques Biochemistry and molecular biology,healthcare,Full-time,Los Angeles,30000," Nissan Motor Co, Ltd"
752210,Landin,20,Male,Bachelor's Degree ,social work ,Case management and client assessment Crisis intervention and counseling Policy analysis and advocacy,Technology,Internship,Toronto,45000, Hyundai Motor Company
254643,Kaidyn,54,Female,Bachelor's Degree ,music,Music theory and composition Performance technique and interpretation Music technology and production,media,Freelance,Washington DC,70000, Kia Motors Corporation
993792,Arlet,27,Male,Master's Degree ,history,Historical research and interpretation Archival research and documentation Oral history interviewing and analysis,healthcare,Full-time,San Francisco,75000, Volkswagen AG
981164,Jael,36,Female,Bachelor's degree,economics,Micro and macroeconomic analysis Econometrics and statistical analysis Game theory and decision-making,Technology,Full-time,Seattle,80000, BMW AG
962135,Koda,39,Male,Master's Degree ,theather,Acting technique and performance Stagecraft and production design Dramaturgy and playwriting,education,Contract,London,40000, Daimler AG
117529,Kaitlyn,38,Female,master's degree,Public Health,Epidemiological research and analysis Health policy and management Community health promotion and education,media,Full-time,Miami,60000, Audi AG
969128,Danilo,19,Male,Master's Degree ,Philosophy,Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy,education,Full-time,New York,20000, Porsche AG
966282,Abrielle,35,Female,master's degree,Criminal Justice,"Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy
Criminal Justice",Construction,Contract,Dallas,50000, The Boeing Company
982882,Renzo,51,Male,Master's Degree ,art history ,Art criticism and theory Museum studies and curation Visual culture and media studies,Manufacturing,Full-time,Los Angeles,90000, Lockheed Martin Corporation
991519,Briana,37,Female,"master""s degree",Mathematics,Calculus and advanced algebra Geometry and topology Probability and statistics,media ,Full-time,Vancouver,90000, Northrop Grumman Corporation
995680,Kaine,32,Male,Bachelor's degree,sociology ,Social research methods Cultural analysis and interpretation Social inequality and stratification,media ,Full-time,New York,120000, Raytheon Technologies Corporation
956590,Aislynn,36,Female,Master's degree,public relation,"
Media relations and communication Crisis management and reputation repair Event planning and coordination",media,Contract,London,110000, General Dynamics Corporation
596237,Jaxx,48,Male," bachelor""s degree",Philosophy,Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy,fintech,Part-time,Chicago,100000, BAE Systems plc
975675,Raine,22,Female,Associate's degree,Aerospace Engineering,Aerodynamics and fluid mechanics Materials science and engineering Control systems and instrumentation,media,Full-time,Los Angeles,130000, Airbus SE
989552,Kaison,27,Male,Bachelor's degree,Communication Studies,Interpersonal communication and relationships Mass media and communication technology Organizational communication and management,education,Freelance,Toronto,150000, Rolls-Royce Holdings plc
962387,Jaylinn,49,Female,Master's degree,English Literature,Literary analysis and interpretation Creative writing and composition Rhetoric and composition theory,media,Full-time,Houston,100000, Safran SA
968856,Zade,22,Female,Bachelor's degree,Computer Science,"Java, Python, Data Structures",media,Full-time,Miami,130000, Thales Group
995679,Marwa,0,Female,Master's degree,Business,"Finance, Accounting, Microsoft Excel",media,Internship,San Francisco,150000, Leonardo SpA
960800,Kymber,40,Male,Bachelor's degree,N/A,"Sales, Customer Service, Communication",education,Freelance,Austin,65000, The Walt Disney Company
981434,Adnan,27,Male,Associate's degree,Nursing,"Patient Care, Medical Terminology",media ,Part-time,Boston,85000, Time Warner Inc
963055,Mayson,41,Male,Bachelor's degree,Marketing,"Digital Marketing, Social Media",media,Full-time,New York,30000, ViacomCBS Inc
988317,Kailyn,49,Female,Associate's degree,Public Health,"Epidemiology, Biostatistics, Data Analysis",media,Full-time,London,45000," Netflix, Inc"
965260,Issac,37,Male,Master's degree,Mechanical Eng.,"AutoCAD, MATLAB, Robotics",Manufacturing,Contract,Chicago,70000," Amazoncom, Inc"
236631,Emersyn,21,Male,Bachelor's degree,Computer Science,"C++, Java, Web Development",media,Full-time,Los Angeles,75000, eBay Inc
985585,Leilany,0,Female,Bachelor's degree,Architecture,"AutoCAD, SketchUp, Adobe Photoshop",education,Full-time,Toronto,80000, Alibaba Group Holding Limited
981818,Mikel,23,Male,Master's degree,Culinary Arts,"Cooking, Food Safety, Kitchen Management",Industry Interest,Contract,Washington DC,40000," JDcom, Inc"
848132,Zakiyah,26,Female," bachelor""s degree",Accounting,"Tax Preparation, Financial Reporting, Excel",Technology,Part-time,San Francisco,60000," Baidu, Inc"
960147,Lennix,41,Female,Associate's degree,IT,"Network Security, Troubleshooting, Linux",Finance,Full-time,Seattle,20000, Alphabet Inc
989638,Arwen,25,male,Bachelor's degree,Marketing,"Market Research, Strategic Planning",Retail,Freelance,London,65000," Facebook, Inc"
962866,Kaeden,22,female,Bachelor's degree,Environmental Sc.,"GIS, Environmental Sampling, Data Analysis",Healthcare,Full-time,Miami,50000," Twitter, Inc"
947993,Adella,22,female,Master's degree,Computer Science,"Java, Python, Data Structures",Marketing,Contract,New York,90000, Tencent Holdings Limited
967224,Karim,45,male," bachelor""s degree",Business,"Finance, Accounting, Microsoft Excel",Healthcare,Part-time,Dallas,100000, IBM Corporation
998012,Yoselin,29,female,Bachelor's degree,N/A,"Sales, Customer Service, Communication",Engineering,Freelance,Miami,65000, Hewlett Packard Enterprise Company
988235,Rishi,19,Female,Master's degree,Nursing,"Patient Care, Medical Terminology",Technology,Full-time,San Francisco,85000, Dell Technologies Inc
966829,Kylar,37,Male,Master's degree,Marketing,"Digital Marketing, Social Media",Architecture,Full-time,Austin,30000, Intel Corporation
992115,Journee,24,Female,Bachelor's degree,Engineering,"MATLAB, SolidWorks, CAD",Hospitality,Contract,Boston,45000," Advanced Micro Devices, Inc"
990185,Dario,37,Male,Bachelor's degree,Psychology,"Counseling, Psychotherapy",Finance,Part-time,New York,70000, NVIDIA Corporation
975612,Kristian,28,Female,Master's degree,N/A,"Hospitality, Cooking, Time Management",Technology,Full-time,London,75000, Qualcomm Incorporated
985636,Madyson,39,Male,Bachelor's degree,Graphic Design,"Adobe Photoshop, Illustrator",Marketing,Freelance,Chicago,85000, Broadcom Inc
977156,Kylah,40,Female,Bachelor's degree,Education,"Curriculum Design, Teaching",Environmental Sc.,Full-time,Los Angeles,25000," Cisco Systems, Inc"
959043,Karol,46,Male,Bachelor's degree,Marketing,"Marketing Analytics, Market Research, Advertising",Technology,Full-time,Toronto,55000," Juniper Networks, Inc"
993172,Kainoa,26,Female,Master's degree,Mechanical Engineering,"CAD, FEA, Design for Manufacturing",Finance,Internship,Washington DC,65000, Ericsson AB
806499,Jaslyn,29,Female,Bachelor's degree,Psychology,"Counseling, Research Methods, Communication",Retail,Freelance,Seattle,55000, Nokia Corporation
979563,Makaio,31,Male,Master's degree,Finance,"Financial Analysis, Investment Management",Healthcare,Part-time,London,35000, LG Electronics Inc
989058,Amaia,31,Female,Bachelor's degree,Journalism,"Writing, Editing, Social Media Management",Marketing,Full-time,Miami,45000," Samsung Electronics Co, Ltd"
956883,Kairo,18,Male,Bachelor's degree,Civil Engineering,"AutoCAD, Construction Management, Project Planning",Engineering,Full-time, New York,80000, Sony Corporation
984036,Saniyah,0,Male,Master's degree,Biology,"Lab Techniques, Research Methodology, Data Analysis",Healthcare,Contract, California,45000, Canon Inc
989459,Lev,39,Female,Bachelor's degree,Economics,"Econometrics, Microeconomics, Statistical Analysis",Hospitality,Full-time, Texas,55000, Fujifilm Holdings Corporation
982766,Akira,27,Male,Master's degree,Education,"Curriculum Design, Teaching, Classroom Management",Creative,Contract, Florida,35000, Panasonic Corporation
978819,Kael,35,Female,Associate's degree,Public Health,"Epidemiology, Biostatistics, Health Policy",Education,Part-time, Ohio,75000," Konica Minolta, Inc"
984313,Ailyn,37,Male,Bachelor's Degree ,Graphic Design,"Adobe Creative Suite, Illustration, Typography",Marketing,Full-time, Oregon,45000, Xerox Holdings Corporation
964160,Eito,27,Male,Master's Degree ,Environmental Science,"GIS, Fieldwork, Environmental Policy",Manufacturing,Freelance, Colorado,40000, Seagate Technology plc
991952,Kaily,44,Female,Bachelor's Degree ,International Business,"Cross-cultural Communication, Global Marketing",Healthcare,Full-time, Georgia,35000, Western Digital Corporation
994391,Fynn,23,Male,Master's Degree ,Computer Science,"Java, Python, Data Structures",Finance,Full-time, Michigan,30000," Applied Materials, Inc"
958105,Ailin,21,Female,Bachelor's Degree ,Business,"Finance, Accounting, Microsoft Excel",Media,Internship, Arizona,65000, Lam Research Corporation
960398,Amelie,24,Male,Bachelor's Degree ,health,"medicals, Customer Service, Communication",Construction,Freelance," Alberta, Canada",85000, ASML Holding NV
985659,Kiyomi,27,Female,Master's Degree ,Nursing,"Patient Care, Medical Terminology",Science,Full-time," Sindh, Pakistan",30000, Texas Instruments Incorporated
983529,Davin,28,Male,Bachelor's degree,Marketing,"Digital Marketing, Social Media",Consulting,Full-time," Sao Paulo, Brazil",45000," Micron Technology, Inc"
961821,Nayeli,27,Female,Master's Degree ,Public Health,"Epidemiology, Biostatistics, Data Analysis",Education,Contract," Yucatan, Mexico",70000," Analog Devices, Inc"
994642,Kruze,28,Male,master's degree,Mechanical Eng.,"AutoCAD, MATLAB, Robotics",Healthcare,Full-time," Eastern Cape, South Africa",75000," Maxim Integrated Products, Inc"
965517,Arleth,29,Female,Master's Degree ,Computer Science,"C++, Java, Web Development",Design,Full-time," Hubei, China",80000, NXP Semiconductors NV
960632,Kyrie,27,Male,master's degree,Architecture,"AutoCAD, SketchUp, Adobe Photoshop",Environment,Contract," Lombardy, Italy",40000, ON Semiconductor Corporation
986467,Esteban,30,Female,Master's Degree ,Accounting,"Tax Preparation, Financial Reporting, Excel",Business,Full-time," Ogun, Nigeria",60000, Renesas Electronics Corporation
964258,Kenley,33,Male,"master""s degree",IT,"Network Security, Troubleshooting, Linux",Health care,Full-time," Odisha, India",20000, STMicroelectronics NV
972213,Lyam,36,Female,Bachelor's degree,Marketing,"Market Research, Strategic Planning",Finance,Full-time," Canterbury, New Zealand",50000, Schneider Electric SE
971254,Kaelani,36,Male,Master's degree,Computer Science,"excel, Python, Data Structures",healthcare,Contract," Paris, France",90000, ABB Ltd
